300085,536503235.4000001,93.0,99.0,80.0,100.0,372.0
300326,159183710.0,93.0,93.0,87.0,97.0,370.0
300291,340905088.93000001,99.0,82.0,87.0,98.0,366.0
002714,274249301.65999997,99.0,76.0,91.0,99.0,365.0
000695,106636778.92999999,98.0,96.0,73.0,97.0,364.0
002318,898629417.0,95.0,97.0,73.0,97.0,362.0
300043,557286830.19000006,99.0,97.0,67.0,99.0,362.0
300285,144064435.72,100.0,78.0,85.0,98.0,361.0
600446,1122834460.0799999,94.0,98.0,69.0,94.0,355.0
300107,67853443.420000002,99.0,84.0,78.0,91.0,352.0
002219,276722003.35999995,90.0,80.0,92.0,90.0,352.0
300336,189132652.5,96.0,70.0,90.0,95.0,351.0
002366,538058560.07000005,97.0,94.0,61.0,99.0,351.0
002699,168505149.23000002,94.0,91.0,78.0,88.0,351.0
002475,541855292.0,97.0,65.0,94.0,94.0,350.0
603993,985950147.5,94.0,58.0,99.0,99.0,350.0
002701,822224904.58999991,92.0,88.0,75.0,94.0,349.0
300268,53982760.289999999,62.0,100.0,86.0,100.0,348.0
300369,279805381.35000002,97.0,90.0,65.0,96.0,348.0
002162,150643366.91,98.0,90.0,69.0,88.0,345.0
603017,444771223.17999995,100.0,97.0,50.0,97.0,344.0
000922,232964151.72000003,99.0,74.0,73.0,98.0,344.0
300199,282102390.85000002,90.0,92.0,75.0,87.0,344.0
603588,1025502388.0,100.0,98.0,47.0,99.0,344.0
601700,217890944.69999999,95.0,66.0,88.0,94.0,343.0
002337,1082312181.4400001,95.0,100.0,51.0,96.0,342.0
300113,386843066.23000002,97.0,93.0,57.0,94.0,341.0
603333,235856889.05999997,100.0,93.0,51.0,97.0,341.0
600836,1470164240.8999999,100.0,98.0,43.0,99.0,340.0
000802,335411996.32999998,97.0,85.0,58.0,99.0,339.0
300059,3836630948.8999996,85.0,87.0,68.0,99.0,339.0
000567,41484148.390000001,88.0,88.0,71.0,91.0,338.0
002432,267317017.25,92.0,98.0,60.0,88.0,338.0
300004,181103918.15000001,93.0,84.0,79.0,81.0,337.0
601208,356016902.55000007,98.0,95.0,49.0,95.0,337.0
000526,69358576.5,89.0,96.0,59.0,92.0,336.0
300017,1912769969.55,98.0,94.0,48.0,96.0,336.0
603169,966102165.3599999,100.0,92.0,44.0,100.0,336.0
300033,1602734816.1799998,96.0,98.0,42.0,99.0,335.0
000060,2802079459.9200001,99.0,98.0,40.0,98.0,335.0
600988,438262111.68000001,92.0,94.0,52.0,97.0,335.0
300329,142013031.91999999,97.0,91.0,57.0,90.0,335.0
000585,375967016.18000007,100.0,100.0,36.0,98.0,334.0
002357,81290171.550000012,93.0,83.0,71.0,87.0,334.0
600674,1433074426.0999999,67.0,100.0,80.0,86.0,333.0
600547,3795427277.77,85.0,100.0,47.0,100.0,332.0
002408,270562287.56,94.0,78.0,83.0,77.0,332.0
002684,117088145.68000001,92.0,74.0,77.0,89.0,332.0
002280,273144934.30000001,92.0,59.0,89.0,91.0,331.0
002101,225223381.0,96.0,87.0,53.0,95.0,331.0
600588,2158414400.6599998,77.0,96.0,60.0,98.0,331.0
300147,684622472.08000004,88.0,95.0,52.0,95.0,330.0
600317,781880194.48000002,86.0,95.0,64.0,85.0,330.0
300222,126624484.41000001,91.0,72.0,81.0,86.0,330.0
600083,65202576.380000003,84.0,99.0,62.0,85.0,330.0
002657,834245957.93999994,91.0,96.0,46.0,96.0,329.0
300102,212008652.80000001,99.0,79.0,57.0,92.0,327.0
002438,401765755.13999999,100.0,95.0,35.0,97.0,327.0
601111,3538722259.96,74.0,87.0,67.0,98.0,326.0
002447,112386831.59000002,96.0,85.0,74.0,71.0,326.0
300378,241868399.88,97.0,93.0,48.0,87.0,325.0
600219,3062378639.75,88.0,94.0,44.0,99.0,325.0
600107,529163651.47999996,100.0,98.0,30.0,96.0,324.0
000030,439422384.36000001,95.0,78.0,58.0,93.0,324.0
002370,87058679.080000013,94.0,78.0,63.0,88.0,323.0
600678,238334030.00999999,72.0,100.0,54.0,97.0,323.0
603889,444278463.48000002,100.0,97.0,33.0,93.0,323.0
601007,143006167.93000001,90.0,83.0,56.0,93.0,322.0
600455,63161357.099999994,73.0,97.0,55.0,97.0,322.0
300377,712520624.95000005,99.0,95.0,34.0,94.0,322.0
300178,583176971.75999999,87.0,91.0,53.0,90.0,321.0
000950,92000672.960000008,97.0,72.0,63.0,89.0,321.0
600993,377020104.41999996,90.0,90.0,52.0,89.0,321.0
600650,465136095.74000001,98.0,97.0,37.0,88.0,320.0
600489,4053821369.7600002,77.0,94.0,49.0,99.0,319.0
600885,310332113.55000001,78.0,71.0,74.0,96.0,319.0
600800,218213965.30000001,92.0,99.0,42.0,86.0,319.0
000777,2433190582.73,98.0,100.0,26.0,95.0,319.0
600312,2417458513.2699995,98.0,94.0,29.0,97.0,318.0
000711,60509310.120000005,70.0,90.0,67.0,91.0,318.0
002635,134185317.54999998,92.0,67.0,70.0,89.0,318.0
600662,383934010.06000006,95.0,83.0,51.0,88.0,317.0
002690,152892633.53,98.0,69.0,76.0,74.0,317.0
600774,14029445.800000001,66.0,76.0,95.0,80.0,317.0
000923,172436568.61999997,90.0,89.0,42.0,96.0,317.0
300332,391597258.56,76.0,98.0,52.0,91.0,317.0
600778,579791225.79999995,99.0,93.0,28.0,96.0,316.0
600160,630257161.12,94.0,89.0,45.0,88.0,316.0
601899,6537461150.0,79.0,91.0,47.0,99.0,316.0
000639,139209111.19999999,94.0,75.0,64.0,82.0,315.0
000720,238900849.97000003,63.0,92.0,61.0,99.0,315.0
600536,1378331468.8200002,91.0,95.0,37.0,92.0,315.0
601012,1472870258.1300001,86.0,89.0,52.0,88.0,315.0
000957,773170971.28000009,92.0,78.0,46.0,99.0,315.0
002618,165473596.67000002,96.0,91.0,61.0,66.0,314.0
000625,3409909307.1799994,84.0,61.0,69.0,100.0,314.0
600328,150841088.94,86.0,74.0,59.0,95.0,314.0
002271,283334633.25,73.0,66.0,84.0,91.0,314.0
002417,183408264.08999997,95.0,89.0,35.0,95.0,314.0
002477,412306819.22000003,94.0,60.0,70.0,90.0,314.0
000895,2257639005.5599999,73.0,92.0,57.0,91.0,313.0
600309,2769344172.0299997,74.0,91.0,53.0,95.0,313.0
600438,238514246.76999998,78.0,66.0,80.0,87.0,311.0
600598,400634480.48000002,73.0,73.0,74.0,91.0,311.0
600470,548709099.12,98.0,90.0,29.0,94.0,311.0
002089,200728368.61000001,88.0,71.0,62.0,89.0,310.0
002130,783622426.99000001,98.0,98.0,26.0,88.0,310.0
603166,386930873.30000001,98.0,90.0,25.0,96.0,309.0
600273,267088701.59999996,85.0,81.0,51.0,92.0,309.0
002382,91106371.75999999,80.0,79.0,79.0,71.0,309.0
002424,285725870.00999999,89.0,73.0,80.0,67.0,309.0
601011,129122845.47999999,61.0,75.0,88.0,85.0,309.0
002058,42129734.519999996,65.0,93.0,65.0,86.0,309.0
300390,60252579.399999999,92.0,86.0,67.0,63.0,308.0
600689,51427310.819999993,88.0,83.0,51.0,86.0,308.0
000816,595082701.38,96.0,88.0,34.0,90.0,308.0
300096,447726753.13999999,93.0,98.0,29.0,88.0,308.0
601616,296242875.12,88.0,86.0,44.0,90.0,308.0
000792,1085997307.1199999,74.0,64.0,74.0,96.0,308.0
600161,372091303.35000002,80.0,90.0,57.0,81.0,308.0
600963,776440683.05999994,99.0,76.0,35.0,97.0,307.0
601225,1426096935.1000004,83.0,69.0,56.0,99.0,307.0
600695,115558273.65000001,89.0,93.0,45.0,80.0,307.0
002444,371349902.66000003,91.0,68.0,58.0,90.0,307.0
000416,181728497.78999999,62.0,86.0,63.0,95.0,306.0
600115,1983601933.6199999,72.0,83.0,58.0,93.0,306.0
601369,639322206.25999999,85.0,58.0,66.0,97.0,306.0
002597,98038401.370000005,82.0,50.0,85.0,89.0,306.0
002138,129191207.34,60.0,76.0,85.0,84.0,305.0
300295,171491303.31999993,37.0,86.0,87.0,94.0,304.0
600029,2717727794.75,70.0,90.0,48.0,96.0,304.0
601999,245044405.40000001,93.0,75.0,50.0,86.0,304.0
002574,440667583.56000006,97.0,80.0,36.0,90.0,303.0
600458,46521881.030000001,100.0,4.0,99.0,100.0,303.0
300110,126547545.91999999,96.0,76.0,55.0,76.0,303.0
002320,233508105.69999999,95.0,94.0,39.0,75.0,303.0
600655,730532256.86000001,90.0,79.0,49.0,85.0,303.0
600282,232448298.99000001,85.0,36.0,86.0,96.0,303.0
002738,1288723.0,100.0,2.0,100.0,100.0,302.0
002524,158405369.54000002,84.0,96.0,41.0,81.0,302.0
600563,334665700.62,87.0,90.0,42.0,83.0,302.0
601088,5942766181.5,63.0,53.0,89.0,97.0,302.0
603636,2944240.0,99.0,2.0,100.0,100.0,301.0
000511,1376501049.0,85.0,97.0,28.0,91.0,301.0
601928,1047918219.5600001,91.0,76.0,50.0,84.0,301.0
601006,2941681622.0,45.0,89.0,78.0,89.0,301.0
601179,2992322541.2399998,89.0,80.0,39.0,93.0,301.0
002297,112540290.73999999,49.0,83.0,75.0,94.0,301.0
600348,2046376767.7399998,80.0,88.0,39.0,94.0,301.0
601766,155864747.75,100.0,1.0,100.0,100.0,301.0
300411,774256.0,99.0,1.0,100.0,100.0,300.0
601872,621451343.25999999,43.0,79.0,83.0,95.0,300.0
300410,317532.0,98.0,1.0,100.0,100.0,299.0
600532,53961099.93,58.0,70.0,82.0,89.0,299.0
601218,284607185.25999999,81.0,74.0,54.0,90.0,299.0
600699,456034983.54000002,84.0,59.0,63.0,93.0,299.0
600269,899839318.68000007,91.0,91.0,33.0,83.0,298.0
300031,208000552.28000003,96.0,92.0,27.0,83.0,298.0
600893,1895027889.3499999,96.0,65.0,48.0,88.0,297.0
600872,362463860.42000002,58.0,84.0,60.0,95.0,297.0
000662,2868455.8399999999,90.0,7.0,100.0,100.0,297.0
002413,75766929.650000006,85.0,57.0,89.0,66.0,297.0
002330,58123444.5,79.0,72.0,69.0,76.0,296.0
300114,49934693.380000003,56.0,51.0,98.0,91.0,296.0
300259,64319474.150000006,93.0,75.0,59.0,69.0,296.0
600635,1927448150.8200002,92.0,98.0,28.0,78.0,296.0
600802,472369572.54000008,83.0,99.0,27.0,86.0,295.0
002028,596502180.13999999,94.0,80.0,34.0,87.0,295.0
002164,68615383.680000007,94.0,74.0,51.0,76.0,295.0
600302,69001788.239999995,71.0,59.0,71.0,94.0,295.0
600875,3807640409.79,93.0,56.0,48.0,98.0,295.0
600630,222416455.77999997,82.0,81.0,46.0,86.0,295.0
600538,100274676.31,95.0,86.0,38.0,75.0,294.0
600355,73843805.75,84.0,87.0,55.0,68.0,294.0
600722,41187345.359999999,57.0,52.0,91.0,94.0,294.0
002662,74128712.939999998,89.0,37.0,85.0,83.0,294.0
600876,4265537.5600000005,85.0,8.0,100.0,100.0,293.0
600857,126358322.16,97.0,95.0,38.0,63.0,293.0
300026,422491114.76999998,96.0,76.0,53.0,68.0,293.0
600756,548361251.16000009,91.0,95.0,28.0,79.0,293.0
002609,136665708.69,91.0,88.0,48.0,65.0,292.0
002538,349611810.98000002,95.0,84.0,42.0,71.0,292.0
002304,659951739.1500001,70.0,37.0,96.0,89.0,292.0
002134,31985303.519999996,82.0,75.0,66.0,68.0,291.0
600898,70867300.780000001,78.0,85.0,50.0,78.0,291.0
002707,123602753.44,71.0,60.0,97.0,63.0,291.0
002266,3096544129.1999998,72.0,100.0,25.0,94.0,291.0
002279,164334752.95999998,77.0,85.0,51.0,78.0,291.0
000818,145424157.17000002,86.0,94.0,38.0,73.0,291.0
600395,565354406.87999988,49.0,87.0,65.0,90.0,291.0
600128,194751441.85000002,94.0,79.0,36.0,81.0,290.0
002201,48603149.990000002,74.0,67.0,64.0,85.0,290.0
300277,34013110.409999996,95.0,68.0,77.0,50.0,290.0
600469,247553755.00999999,72.0,67.0,60.0,91.0,290.0
000908,82945672.800000012,97.0,44.0,77.0,72.0,290.0
001896,87389042.75,73.0,54.0,80.0,83.0,290.0
600753,94046178.99000001,74.0,96.0,39.0,80.0,289.0
300338,60931162.159999996,89.0,77.0,54.0,69.0,289.0
002004,400528715.16000003,80.0,48.0,76.0,85.0,289.0
002550,96043799.479999989,54.0,51.0,97.0,87.0,289.0
300319,16089572.34,72.0,21.0,96.0,100.0,289.0
600611,1440354521.0999999,87.0,91.0,31.0,80.0,289.0
600741,1433802754.9700003,81.0,31.0,79.0,98.0,289.0
600226,153149096.46000001,90.0,87.0,56.0,55.0,288.0
000423,909191624.04000008,50.0,83.0,62.0,93.0,288.0
002367,437692833.12,93.0,88.0,30.0,77.0,288.0
600021,598844787.85000002,56.0,60.0,75.0,97.0,288.0
000949,227362688.48000002,63.0,81.0,52.0,92.0,288.0
002303,251527525.91999999,75.0,85.0,52.0,76.0,288.0
300251,522865003.91999996,36.0,84.0,89.0,79.0,288.0
002253,74827861.429999992,53.0,76.0,74.0,84.0,287.0
600596,546251717.61000001,89.0,88.0,31.0,79.0,287.0
002086,122473471.5,94.0,64.0,56.0,73.0,287.0
000600,589174475.62,68.0,91.0,43.0,85.0,287.0
002516,126909800.43000001,96.0,55.0,71.0,65.0,287.0
601699,2100810928.3799996,71.0,83.0,43.0,90.0,287.0
300412,176968.0,86.0,0.0,100.0,100.0,286.0
300166,524922095.20000005,88.0,96.0,35.0,67.0,286.0
600620,49383128.269999996,32.0,76.0,93.0,85.0,286.0
600313,196799414.15000001,74.0,70.0,66.0,76.0,286.0
000650,243922133.30000001,53.0,82.0,65.0,86.0,286.0
600146,105632107.42,75.0,99.0,45.0,67.0,286.0
000605,61681207.420000002,89.0,81.0,47.0,68.0,285.0
000972,130066123.60000002,75.0,82.0,50.0,78.0,285.0
601015,270742706.04000008,56.0,66.0,67.0,96.0,285.0
600628,288095121.96000004,90.0,93.0,34.0,68.0,285.0
000592,739606832.27999997,84.0,92.0,48.0,61.0,285.0
002669,73779626.129999995,91.0,80.0,43.0,71.0,285.0
600652,146353842.80000001,55.0,93.0,52.0,84.0,284.0
002472,102112645.31,91.0,55.0,50.0,87.0,283.0
002689,118392340.65000001,79.0,68.0,69.0,67.0,283.0
000021,446538719.55000001,87.0,58.0,51.0,87.0,283.0
600311,263259098.59999999,49.0,96.0,46.0,92.0,283.0
600401,346391650.38,74.0,57.0,80.0,72.0,283.0
002394,270276083.14999998,90.0,78.0,32.0,83.0,283.0
600080,67537828.75,50.0,84.0,65.0,84.0,283.0
000965,149408536.75999999,60.0,37.0,89.0,96.0,282.0
000027,1037884916.8,77.0,63.0,62.0,80.0,282.0
600744,304437106.60000002,92.0,72.0,28.0,90.0,282.0
002263,221636026.81,98.0,89.0,46.0,49.0,282.0
601001,1436389416.3200002,77.0,81.0,33.0,91.0,282.0
002679,57891718.349999994,59.0,47.0,81.0,95.0,282.0
600507,577894477.88999999,71.0,88.0,34.0,88.0,281.0
600136,53873329.339999996,83.0,37.0,77.0,84.0,281.0
603308,343018017.24000007,97.0,72.0,31.0,81.0,281.0
000712,2504516657.1599998,91.0,84.0,27.0,79.0,281.0
600886,6543864786.5,63.0,98.0,33.0,86.0,280.0
000989,270208054.62,87.0,77.0,36.0,80.0,280.0
002136,38721939.299999997,60.0,84.0,63.0,73.0,280.0
000909,154064161.47999999,98.0,45.0,45.0,92.0,280.0
000975,132327362.19,55.0,81.0,82.0,62.0,280.0
600676,314197835.04000002,93.0,71.0,41.0,74.0,279.0
600297,326543395.72000003,85.0,7.0,90.0,97.0,279.0
300133,211556788.36999997,49.0,43.0,96.0,90.0,278.0
002514,69125077.599999994,76.0,76.0,61.0,65.0,278.0
601727,4559349569.5,76.0,45.0,60.0,97.0,278.0
600717,1796208467.25,90.0,88.0,31.0,69.0,278.0
002502,39927340.930000007,50.0,45.0,87.0,95.0,277.0
300356,133881015.48999999,94.0,77.0,36.0,70.0,277.0
600360,149900531.56,87.0,67.0,45.0,78.0,277.0
300027,1165222680.8200004,43.0,83.0,66.0,85.0,277.0
600961,196795579.92000002,76.0,68.0,50.0,83.0,277.0
600337,82506079.609999985,58.0,40.0,87.0,92.0,277.0
601222,168710004.34999999,95.0,49.0,62.0,70.0,276.0
000572,582319691.93999994,79.0,70.0,39.0,88.0,276.0
300015,108997450.02999997,32.0,68.0,96.0,80.0,276.0
000552,219125663.22000006,44.0,54.0,86.0,92.0,276.0
600573,103318711.44,84.0,87.0,37.0,68.0,276.0
002011,743920425.87,75.0,85.0,31.0,85.0,276.0
600781,91622414.879999995,87.0,94.0,41.0,54.0,276.0
000554,207974445.93000001,56.0,100.0,36.0,83.0,275.0
600135,154742062.69,85.0,78.0,42.0,70.0,275.0
300012,43678174.059999995,40.0,62.0,97.0,76.0,275.0
002316,131900260.80000003,70.0,75.0,45.0,85.0,275.0
600206,171562410.63,81.0,62.0,60.0,72.0,275.0
000708,203388260.12,78.0,69.0,45.0,82.0,274.0
600101,104747410.74999999,49.0,94.0,51.0,80.0,274.0
000606,119233140.97,81.0,97.0,37.0,59.0,274.0
300022,420685902.56,91.0,88.0,24.0,71.0,274.0
000159,320475840.0,61.0,86.0,40.0,87.0,274.0
002204,669773292.81000006,86.0,56.0,54.0,78.0,274.0
600421,74130440.219999999,88.0,100.0,30.0,56.0,274.0
002556,532952306.24000001,74.0,82.0,37.0,81.0,274.0
300052,138122624.69999996,48.0,95.0,55.0,75.0,273.0
600728,121270309.86,58.0,44.0,88.0,83.0,273.0
002236,521986583.28000009,36.0,58.0,87.0,92.0,273.0
600691,683677262.50000012,63.0,56.0,56.0,98.0,273.0
300074,71285792.979999989,48.0,82.0,73.0,70.0,273.0
002248,84916266.150000006,85.0,75.0,38.0,75.0,273.0
600707,67919654.559999973,40.0,78.0,81.0,74.0,273.0
000419,152650038.59999999,89.0,71.0,41.0,72.0,273.0
600679,48516107.609999999,87.0,74.0,51.0,61.0,273.0
000532,201399857.94,76.0,98.0,37.0,62.0,273.0
002640,149316385.03000003,86.0,66.0,75.0,45.0,272.0
600486,206360773.84,44.0,58.0,77.0,93.0,272.0
300205,82900315.350000009,39.0,61.0,83.0,89.0,272.0
600099,46002797.549999997,83.0,77.0,49.0,63.0,272.0
600535,631828436.08999991,53.0,61.0,76.0,81.0,271.0
300308,81812332.089999989,87.0,94.0,34.0,56.0,271.0
002145,122354567.02000001,75.0,64.0,73.0,59.0,271.0
600508,355818862.35999995,58.0,84.0,46.0,83.0,271.0
600188,752070675.01999986,52.0,28.0,91.0,98.0,269.0
600420,82480525.799999997,60.0,48.0,79.0,82.0,269.0
000999,360933009.88,55.0,62.0,73.0,79.0,269.0
600385,26140060.219999999,88.0,71.0,58.0,52.0,269.0
000716,75400832.680000007,80.0,56.0,75.0,58.0,269.0
002150,46648305.810000002,88.0,69.0,51.0,61.0,269.0
002069,335305770.90000004,83.0,81.0,39.0,66.0,269.0
600727,52521382.869999997,87.0,73.0,47.0,62.0,269.0
600289,361202690.60000002,86.0,87.0,30.0,66.0,269.0
600838,122533612.03999999,85.0,99.0,35.0,49.0,268.0
000610,171019721.13,82.0,89.0,29.0,68.0,268.0
002148,56406191.23999998,32.0,80.0,75.0,81.0,268.0
600270,206980370.73000002,54.0,57.0,78.0,79.0,268.0
600614,344510644.85000002,73.0,68.0,56.0,71.0,268.0
600329,341054294.25999999,98.0,69.0,38.0,63.0,268.0
600847,44250238.959999993,69.0,78.0,54.0,67.0,268.0
002272,67133263.070000008,83.0,62.0,49.0,73.0,267.0
002561,122040493.28999999,82.0,70.0,50.0,65.0,267.0
002317,160146518.04999998,82.0,83.0,53.0,49.0,267.0
600567,1050361157.5,76.0,84.0,28.0,79.0,267.0
002563,98474151.219999999,80.0,15.0,99.0,73.0,267.0
002237,236575204.91999996,48.0,39.0,85.0,95.0,267.0
600467,290134904.74000001,76.0,89.0,42.0,60.0,267.0
002261,81599775.119999975,44.0,63.0,88.0,72.0,267.0
600221,4132587384.0,73.0,85.0,28.0,81.0,267.0
600827,1617835883.9500003,87.0,72.0,34.0,74.0,267.0
002436,115806326.49000001,70.0,70.0,68.0,58.0,266.0
600276,413345020.23000008,52.0,49.0,95.0,70.0,266.0
000910,76837095.409999996,93.0,30.0,65.0,78.0,266.0
002035,73839140.529999986,33.0,50.0,87.0,96.0,266.0
600997,573439935.21000004,71.0,68.0,40.0,87.0,266.0
000812,198462929.19999999,91.0,86.0,28.0,61.0,266.0
002697,322688274.05000001,93.0,85.0,30.0,57.0,265.0
601388,68474803.979999989,55.0,34.0,98.0,78.0,265.0
000790,60160304.32,47.0,82.0,68.0,68.0,265.0
002530,40964194.390000001,76.0,66.0,57.0,66.0,265.0
600062,235272216.29999998,48.0,59.0,72.0,86.0,265.0
600330,81257182.910000041,52.0,46.0,84.0,83.0,265.0
600848,172055323.69,94.0,41.0,44.0,86.0,265.0
600496,151850012.81999999,56.0,28.0,91.0,90.0,265.0
600163,141458903.94999999,83.0,90.0,37.0,55.0,265.0
300229,65928241.099999979,50.0,68.0,82.0,64.0,264.0
600723,187965066.54000002,82.0,49.0,51.0,82.0,264.0
600143,446212738.63,46.0,55.0,71.0,92.0,264.0
600503,508056268.01999998,79.0,82.0,33.0,70.0,264.0
300182,212240208.06,65.0,55.0,74.0,70.0,264.0
000045,118008693.45000002,81.0,63.0,50.0,69.0,263.0
300146,137128252.14999998,35.0,51.0,95.0,82.0,263.0
600548,218507501.96000001,52.0,33.0,84.0,94.0,263.0
600604,74104186.640000001,96.0,17.0,68.0,82.0,263.0
600729,712580511.00999999,77.0,68.0,34.0,84.0,263.0
600260,223461852.90000001,95.0,39.0,45.0,84.0,263.0
002384,165430073.80000001,95.0,44.0,52.0,72.0,263.0
600751,815723795.23000002,96.0,68.0,38.0,60.0,262.0
600111,1394305999.1000004,6.0,85.0,82.0,89.0,262.0
002541,103769115.38999999,97.0,27.0,49.0,89.0,262.0
600798,95492983.219999984,46.0,97.0,58.0,61.0,262.0
000032,137627957.18000001,61.0,74.0,45.0,82.0,262.0
002299,205661368.19,72.0,67.0,59.0,64.0,262.0
600056,911686225.99999988,69.0,62.0,44.0,87.0,262.0
002402,30638422.360000003,44.0,40.0,93.0,85.0,262.0
002467,84841619.100000009,33.0,64.0,84.0,81.0,262.0
002631,29230797.070000008,56.0,43.0,86.0,76.0,261.0
600703,664717274.17000008,31.0,60.0,84.0,86.0,261.0
000756,98831148.610000014,89.0,60.0,41.0,71.0,261.0
002700,61953327.449999996,46.0,80.0,76.0,59.0,261.0
002474,564143603.77999997,87.0,96.0,23.0,54.0,260.0
300234,79297087.620000005,87.0,73.0,38.0,62.0,260.0
600557,211602201.92000002,53.0,73.0,61.0,73.0,260.0
002612,84045001.379999995,58.0,61.0,67.0,74.0,260.0
603766,137493888.71000001,44.0,42.0,85.0,89.0,260.0
600387,162355521.04000002,71.0,79.0,44.0,66.0,260.0
300249,42135593.399999999,60.0,44.0,78.0,78.0,260.0
000753,166776902.78,85.0,54.0,48.0,73.0,260.0
002259,151634959.36000001,84.0,81.0,34.0,61.0,260.0
000058,148273680.75,78.0,76.0,39.0,67.0,260.0
000628,106094387.32000001,79.0,42.0,46.0,93.0,260.0
000655,70967106.98999998,17.0,65.0,87.0,91.0,260.0
000758,1172483061.75,56.0,66.0,51.0,87.0,260.0
000100,3509743274.5,73.0,58.0,35.0,93.0,259.0
600157,854628127.50000012,51.0,57.0,58.0,93.0,259.0
000659,68537625.970000014,45.0,69.0,70.0,74.0,258.0
300184,100888999.19999999,69.0,83.0,42.0,64.0,258.0
600518,970935657.00000024,48.0,41.0,82.0,87.0,258.0
600456,275449157.63,70.0,63.0,47.0,78.0,258.0
600805,283654358.89000005,41.0,82.0,55.0,80.0,258.0
000023,139932903.63999999,75.0,75.0,33.0,75.0,258.0
600131,90802351.100000024,58.0,97.0,41.0,62.0,258.0
002227,98325066.689999998,78.0,83.0,45.0,52.0,258.0
002719,64514227.230000004,84.0,66.0,33.0,74.0,257.0
000538,807744607.10000014,45.0,52.0,81.0,79.0,257.0
600094,63019201.88000001,64.0,1.0,99.0,93.0,257.0
600742,169995131.82999998,47.0,53.0,77.0,80.0,257.0
300161,175930139.30000001,84.0,85.0,27.0,61.0,257.0
